,Utterance
80709,人家嘟嘟看起来也是个有见识的
80733,直接离就是了
80737,儿子 还记得妈
80738,昨天跟你说的话
80739,好多事就是不能细想
80740,细想了以后就是无边无际的问题
80741,是
80742,您说这么多年都没孩子
80743,怎么这时候孩子来了
80744,我以前也是
80745,不敢想
80746,也不愿意想
80750,幸好有人来拆穿
80751,要不然咱们都蒙在鼓里
80754,那段时间他跟小电脑在一起
80757,万一孩子不是我的呢
80758,我这辈子还不得委屈死
80759,等孩子生出来
80760,您说我是养还是不养
80761,什么事我都能糊涂
80762,我这事儿我糊涂不得
80763,只有等着做亲子鉴定
80764,等孩子生出来以后才能做
80765,但是我心里这疙瘩算是系上了
80766,我别讲我还是想现在就跟他离婚
80767,那也得好离好散
80768,我们也听听于小强的财产分配上
80769,该给人家的咱给人家
80770,别让人家说我们亏待了她
80771,我都跟律师说
80772,但我跟律师还加了一条
80773,如果孩子生出来鉴定以后不是我的
80774,他们不能以孩子的名义跟我再有任何的财产纠纷
80825,好的老板
80855,搞得跟老板似的就一个小时
80882,就这事 我已经离婚了
80883,人家想跟谁好是人家的自由
80896,有事
80930,怎么可能
80937,你说他还挣不挣钱
80958,拜拜
80960,我又没换号
80961,我也没搬家
80976,他说不让你找他
80977,你就不去找他了
80978,你们俩好了那么多年说分就分了
80981,孩子的事儿大人能不要过问吗
80984,你可算回来了
81000,我该说冤家路窄
81001,还是该说这个世界实在是太小了
81002,谁派你来的
81005,还是你这次又要路见不平
81006,拔刀相助
81007,准备从我电脑里弄走点什么
81008,等下次新闻发布会的时候故伎重演
81016,很好
81017,我会的
81018,鉴于对你以前人品的质疑
81022,请你起来
81023,这是你位子啊
81024,坐着也没那么舒服
81025,我说刘光耀
81028,不是
81029,但我觉得你们为了整垮我可以不择手段
81035,但我确实不了解他
81036,我更不了解一个离了婚的女人还会做出什么疯狂的勾当
81037,防人之心不可无
81038,这是你给过我的教训
81039,至于以前你们俩做过什么见不得人的事
81040,我可以既往不咎一笔勾销
81041,但前提是不要让我再看见你们
81045,那就在世界疯之前请你回去转达于小强
81046,不要派她的小男朋友到公司来做这种小儿科的把戏了
81047,为他肚子里的孩子他应该这么想想
81048,做人得厚道
81069,打你电话你一直也不接电话
81070,方芳都告诉我了
81071,刘光耀投诉你了
81072,你们公司把你给辞了
81073,你现在没工作了
81074,嘟嘟跟你也不好了
81077,其实我想跟您说
81078,其实我现在跟你是同病相怜的
81079,我已经离婚了
81080,那天我回家
81081,你问我为什么往那个方向走
81082,其实我现在已经从家里搬出来了
81083,我住在外面
81084,知道我离婚的最大原因是什么吗
81085,他们怀疑我肚子里的孩子不是老刘的
81086,他们怀疑我肚子里的孩子是你的
81087,怎么可能
81088,刘光耀
81090,你和他离婚
81091,是对的
81092,以后就让我弟弟
81093,来罩着你吧
81095,不必了
81096,我不是来做客的
81097,咱们还是直来直去的
81106,我就知道你是为这事来的
81109,但你这话说对了一半
81110,我不是无中生有
81113,他是一个手艺人
81114,光明正大挣钱
81118,你想让我怎么做
81119,你给他们公司打电话
81120,道歉澄清事实
81122,是的
81125,第一
81126,鲍家明的新闻发布会上砸我的场子
81127,对我和我们公司的声誉造成了很坏的影响
81128,这是前车之鉴
81129,于情于理我不得不防
81130,我不可能让他借着维护电脑之名
81131,接触到我们公司的商业秘密
81132,这点想必你能理解
81133,第二一点
81134,我想过我可以打一个电话
81135,既然咱们现在已经分开了
81136,各自有各自的生活
81137,我那么做大家的日子可能都好过一点
81138,可不瞒你说
81141,你别说那么多废话了
81142,这个电话你是打还是不打
81144,好
81145,我现在就到外面去
81146,我跟你们公司的全体员工说
81147,我肚子里怀的孩子是别人的
81148,我给你们刘总的头上戴了一顶大大的绿帽子
81151,没意思
81154,我承认
81155,我给他们公司打电话的时候
81156,是有个人情绪在里面
81157,我可以澄清这个事实
81158,面子总要给你的
81159,但我得提醒你一句话
81160,别那么好强
81161,话说的好
81162,好强的女人
81163,女人命苦
81164,是挺苦的
81165,离开你会好的
81166,我就这种性格
81188,我是不如你
81202,你先别着急
81208,他之前怎么对你的？ 现在这么一说你就回去
81210,他不是被那谁骗了吗
81214,是有人跟他说了什么
81217,你怎么知道
81220,说大姐亲自去找她前夫
81221,然后她前夫就跟你那老板打电话
81222,这老板就打电话给你了
81230,我出去一趟
81251,以后他要是再欺负你的话
81252,我还会去的
81254,你答应我不许去啊
81265,我要你答应我不许吵架
81266,不许发飙
81267,不许生气
81268,每天都得开开心心的
81269,你说一遍
81285,你口味好重
81287,中午吃的韭菜盒子
81299,大姐你口味好重
81300,你别打我 你把我打残了你养我啊 半辈子
81302,我的电脑搞定了没有
81303,我告诉你我的要跟小强的一模一样的
81304,如果你要是敢
81305,多问我要一块钱
81306,别怪我跟你翻脸
81308,谈不上翻脸不翻脸
81381,大姐你的钱我不能拿
81387,大姐你为什么要帮我们
81392,这事别跟家明说
81417,您看您是我原来公司的客户
81418,我要是接了您的单子
81419,那不等于挖墙脚吗
81420,这太不厚道了
81421,我做不出来
81426,这样吧
81428,我要是撬了前任的公司
81430,我真做不出来
81436,你知道朱总那边300台电脑一年的维护费是多少
81439,也就是说这么大的诱惑被你拒之门外了
81454,对
81455,朱总跟我原来的公司他们的关系就是原配
81456,我原来的公司就是他的大老婆
81457,我就像朱总的小三你知道吗
81458,他大老婆又老又古板
81459,这小三当然水灵了
81460,你说他干嘛不选择小三
81492,你那叫哪壶不开提哪壶
81493,人家能不走吗
81494,你的意思我是自己找抽是吧
81496,你也没心思做
81518,善良的品格
81524,忘问你了
81525,他比你大几岁
81529,家明 我们分手吧
81532,我们过去吵架没几天就好了
81533,这都一个多月了
81551,我实话告诉你
81559,你到底要什么生活
81565,我可真没辙了
81574,等等
81578,想买什么
81591,别着急你等会
81592,是民生银行吗
81593,我想查一下我的消费记录
81594,好
81595,谢谢
81598,不好意思
81599,这件事是我做的不对
81600,我承认我错了
81601,我现在给你借钱去
81607,对
81608,上午都谈好了
81609,明天就签约
81624,于小强
81644,就年纪大了
81645,不适合住别墅了
81646,没事呢
81647,楼上楼下这么一跑
81648,好家伙一不小心脚一滑
81649,膝盖一软就跌倒了
81650,还好
81651,没有骨折就伤了筋
81660,我来得急 空着手来的
81661,你想吃什么我去给你买点
81663,有两个月了
81664,两个多月了
81665,害得厉害吗
81666,可能是个女孩
81667,当年我怀着光耀害的厉害
81668,吃什么就吐什么
81671,那个什么
81672,还怀着孕
81673,医院里别呆久了
81674,回吧
81682,我就开门见山
81683,谁让你来医院的
81684,是老刘吗
81689,这一点我要向你于小强好好学习
81690,你这叫做人
81704,什么意思
81717,大家都是女人
81718,何苦相互为难
81719,你知道我是真心实意想和老刘结婚的
81720,你也应该好好的和你那小男朋友相处
81721,挤进我们的生活对你有什么好处
81727,于小强你怎么还不明白
81728,你和光耀之间的问题是在于多了一个蓝馨吗
81742,你说的没错
81743,如果我们的婚姻坚如磐石
81744,外力再大也推不倒他
81745,所以我不后悔离婚
81746,我后悔为什么没有在第一时间戳穿你
81748,天在看
81749,善有善报
81750,恶有恶报
81751,时候一到统统都报
81752,时间会给我们一个答案的
81755,不过我要提醒你
81761,你吃饱了吗
81762,还要吗
81763,姐
81764,我对不起你
81766,小熊告诉我了
81767,那5万块钱是你借给他的
81774,那钱我是借给你们俩创业的
81793,姐那钱要不回来了
81795,我把它花了
81797,全花了
81798,那么多钱你是怎么花的
81799,我给嘟嘟买了个包
81802,他想让我最后一次再给他惊喜
81806,姐你放心
81807,这钱我会想办法还给你的
81809,分手了
81810,彻底分手了
81811,彻底分手了
81812,有一件事我一直没有告诉你
81814,嘟嘟曾经去过老刘家
81816,是蓝馨告诉他老刘家的地址的
81817,蓝馨挑拨离间
81818,他说我肚子里的孩子是你的
81820,不会 就算他以为我们俩有点什么
81821,他也不会相信你肚子里的孩子是我
81822,毕竟我跟嘟嘟这么多年了
81823,我鲍家明是什么样的人
81824,他心里清楚
81829,姐今天是几号
81830,11号
81831,11号
81837,今天也是我最倒霉的一天
81838,老刘的妈妈摔了一跤
81839,我去医院看他碰到蓝馨了
81840,他就把我拉到一个茶馆里
81841,说了好多刺激我的话
81889,你的气应该在这在球里
81893,我现在这个样子好像不能踢球
81981,现在也可能是我刚结束一段婚姻
81982,对婚姻有点儿心理阴影
81984,我只想做你的女人
81985,不管你娶不娶我
81987,日子一天一天的过
81988,岁数越来越大
81989,你耽误不起
81990,这是我的事
81991,跟你无关
81994,快乐和家庭生活是两回事儿
81995,说实话
81996,有时候家庭生活对我来讲
81997,让我觉得心里特别累
81998,你把这累给我
81999,让我帮你分担累
82000,你什么也别想
82001,我只想好好爱你
82002,好
82020,我那天贴广告的时候正好被他们看见
82021,他们很可怜
82022,从外地到上海的餐厅来打工
82023,结果老板不干
82024,他们没地方去
82025,你说连个着落都没有
82029,一个人每个月200
82030,一共1600
82067,家明就让人操心
82111,你这个人安于现状
82112,不思进取
82113,胸无大志
82116,我们分手是我们之间出现了问题和第三者没有任何关系
82117,我说过了
82119,我想过得舒服一点
82120,轻松一点
82122,所以我要去追寻我要的幸福
82124,你没错
82125,是我错了
82128,我不是故意的
82129,还有那天刷卡我也不是没犹豫
82130,只是这个包太喜欢了
82131,5万块太贵了
82132,回头我把钱还给你
82134,钱我一定还给你
82136,你和我在一起这么多年
82137,吃了不少苦
82138,我连一件像样的东西都没给你买
82139,我不是一个称职的男朋友
82140,这就算是我的一点心意
82148,我也走我自己的路了
82150,祝你幸福
82152,祝你幸福
82153,姐真对不起
82154,这么晚了还把你叫出来
82155,你看你还怀着孕
82158,这次你是真的有事
82159,你第一时间想到我
82160,我也义不容辞
82178,住的地儿有的是你不用操心了
82183,我住我原来同事那儿
82191,你看都这么晚了
82192,你赶紧回去
82193,我真没事儿
82194,车来了
82195,你赶紧走吧
82196,干嘛
82247,不是 我就发现你你 你这人就容易把事想复杂了
82315,怎么不叫醒我
82629,不是 你不跟我回去看兔子了啊
83060,痒
83100,那你都知道了还问
83105,我都不知道有他这么一人
83106,他也就待几天
83107,过几天就走
83109,什么房租
83110,咱俩签合同都说好了
83111,我在你这儿白吃白住啊
83114,那你什么意思
83117,行
83118,还有别的事吗
83123,行
83124,那我能带着就带着
83125,实在带不了 我给他锁屋里 成不成啊
83223,于果 我痒痒
83227,于果 这是吃的还是抹的
83241,我不能跟你一起去上班吗
83243,为什么呀
83246,那如果我饿了呢
83255,明白了
83257,听明白了
83258,大点声
83259,听明白了
83543,哎呀呀呀 钱我有
83962,哎 哎 不是
83963,哎 那个 小宝宝
84128,哎 你成大人了你
84129,哎
84130,站住
84223,辣
84584,拿什么
84585,玩什么呀
84591,不会
84721,你还乐
84722,不是 小宝宝
